"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Feb 20 17:10:17 GMT 2024","Tue Feb 20 17:10:17 GMT 2024","12","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: password",""
"broken","Tue Feb 20 17:10:16 GMT 2024","Tue Feb 20 17:10:16 GMT 2024","20","","tests.ui.AlertsTest","","tests.ui.AlertsTest","testAlertInput","Тест вывода записаного в поле Алерт текста Тест вывода записаного в поле Алерт текста","Тест изменения состояния текста в блоке фрейма, при введении текста в поле Алерта, которое появляется при нажатии кнопки."
"broken","Tue Feb 20 17:10:17 GMT 2024","Tue Feb 20 17:10:17 GMT 2024","31","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: qwe , password: password",""
"broken","Tue Feb 20 17:10:17 GMT 2024","Tue Feb 20 17:10:17 GMT 2024","18","","tests.ui.AuthorizationTest","","tests.ui.AuthorizationTest","practiceSiteAuthorizationTest","Проверка авторизации на сайте Practice Site 2 Проверка авторизации на сайте Practice Site 2","Тест проверяет авторизацию на сайте Practice Site 2. Появляется ли текст о успешной авторизации после ввода учетных данных."
"broken","Tue Feb 20 17:10:16 GMT 2024","Tue Feb 20 17:10:16 GMT 2024","17","","tests.ui.HttpWatchAuthTest","","tests.ui.HttpWatchAuthTest","testBasicAuth","Тест авторизации Тест авторизации","Тестирование авторизации, наличия картинки при ее успехе"
"broken","Tue Feb 20 17:10:16 GMT 2024","Tue Feb 20 17:10:16 GMT 2024","35","","tests.ui.WorkTest","","tests.ui.WorkTest","swiperCoursesTest","Проверка наличия и отображения слайдера с курсами. Проверка работоспособности слайдера. Проверка наличия и отображения слайдера с курсами. Проверка работоспособности слайдера.","Тест проверяет отображение слайдера с курсами. Свайпает слайдер и проверяет меняется ли класс слайдера на другой, для проверки смены активных слайдов"
"broken","Tue Feb 20 17:10:16 GMT 2024","Tue Feb 20 17:10:16 GMT 2024","15","","tests.ui.DragAndDropTest","","tests.ui.DragAndDropTest","testDragAndDrop","Тест Drag and Drop элемента на изменение состояния после совершения действия Тест Drag and Drop элемента на изменение состояния после совершения действия","Тест изменения состояния текста div при drag and drop элемента в другой элемент"
"broken","Tue Feb 20 17:10:17 GMT 2024","Tue Feb 20 17:10:17 GMT 2024","11","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: 123",""
"broken","Tue Feb 20 17:10:16 GMT 2024","Tue Feb 20 17:10:16 GMT 2024","30","","tests.ui.DisplayTest","","tests.ui.DisplayTest","footerVisibilityTest","Проверка наличия и отображения Футера Проверка наличия и отображения Футера","Тест проверяет наличие и отображение Футера."
"broken","Tue Feb 20 17:10:17 GMT 2024","Tue Feb 20 17:10:17 GMT 2024","17","","tests.ui.AuthorizationTest","","tests.ui.AuthorizationTest","wayAuthorizationTest","Проверка авторизации на сайте Way2 Проверка авторизации на сайте Way2","Тест проверяет успешно ли проходит авторизация на сайте Way2 при вводе учетных данных пользователя."
"broken","Tue Feb 20 17:10:17 GMT 2024","Tue Feb 20 17:10:17 GMT 2024","22","","tests.ui.DataProviderAuthTest","","tests.ui.DataProviderAuthTest","testLogin","testLogin(String, String) Login: angular , password: password",""
"broken","Tue Feb 20 17:10:17 GMT 2024","Tue Feb 20 17:10:17 GMT 2024","18","","tests.ui.CookieAuthTest","","tests.ui.CookieAuthTest","testLoginAndSaveCookiesToFile","Авторизация и сохранение куков в файл,с последующим чтением из него Авторизация и сохранение куков в файл,с последующим чтением из него","Тест авторизации пользователя и сохранение куков в файл, чтение куков из файла при повторном тестировании"
"broken","Tue Feb 20 17:10:16 GMT 2024","Tue Feb 20 17:10:16 GMT 2024","12","","tests.ui.WorkTest","","tests.ui.WorkTest","horizontalMenuVisibilityTest","Проверка наличия и отображения горизонтального меню. Проверка работы stick класса слайдера. Проверка наличия и отображения горизонтального меню. Проверка работы stick класса слайдера.","Тест проверяет наличие Горизонтального меню. Прокручивает страницу вниз, чтобы увидеть следует ли слайдер за пользователем."
"broken","Tue Feb 20 17:10:16 GMT 2024","Tue Feb 20 17:10:16 GMT 2024","28","","tests.ui.WorkTest","","tests.ui.WorkTest","wayPracticeSiteEntranceTest","Проверка перехода на страницу PracticeSite 1 Проверка перехода на страницу PracticeSite 1","Тест проверяет переходит ли на страницу PractiseSite1 если клинуть по соответствующей ссылке в выпадающем списке в хэдере."
"broken","Tue Feb 20 17:10:16 GMT 2024","Tue Feb 20 17:10:16 GMT 2024","48","","tests.ui.WorkTest","","tests.ui.WorkTest","swiperBannerTest","Проверка наличия и отображения баннера. Проверка его работоспособности. Проверка наличия и отображения баннера. Проверка его работоспособности.","Тест проверяет отображение слайдера с баннерами. Свайпает слайдер и проверяет меняется ли класс слайдера на другой, для проверки смены активных слайдов"
"broken","Tue Feb 20 17:10:16 GMT 2024","Tue Feb 20 17:10:16 GMT 2024","16","","tests.ui.DisplayTest","","tests.ui.DisplayTest","certificatesBlockVisibilityTest","Проверка наличия и отображения блока с Сертификатами. Проверка наличия и отображения блока с Сертификатами.","Тест проверяет наличие и отображение блока с Сертификатами."
"broken","Tue Feb 20 17:10:17 GMT 2024","Tue Feb 20 17:10:17 GMT 2024","15","","tests.ui.JavaScriptExecutorTest","","tests.ui.JavaScriptExecutorTest","javaScriptExecutorTest","Тестирование Фокуса и Наличие и отсутствие скролла Тестирование Фокуса и Наличие и отсутствие скролла","Тест проверяет наличие вертикального скролла и отсутствие горизонтального, проверяет снимается ли фокус с поля ввода Username"
"broken","Tue Feb 20 17:10:16 GMT 2024","Tue Feb 20 17:10:16 GMT 2024","15","","tests.ui.TabsTest","","tests.ui.TabsTest","testTabs","Тест вкладок Тест вкладок","Тест количества вкладок после совершения действий на странице, тест работоспособности ссылки открывающей вкладку"
"broken","Tue Feb 20 17:10:16 GMT 2024","Tue Feb 20 17:10:16 GMT 2024","433","","tests.ui.DisplayTest","","tests.ui.DisplayTest","headerVisibilityTest","Проверка наличия и отображения контактов в Хэдере Проверка наличия и отображения контактов в Хэдере","Тест проверяет наличие блока Контактов в Хедере"
